match_id,season,match_date,match_time,matchday,matchday_name,home_team_id,home_team,away_team_id,away_team,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,total_goals,winner,venue_stadium,venue_city,match_finished
61143,2021,2022-05-14,13:30,34,34. Spieltag,95,FC Augsburg,115,SpVgg Greuther Fürth,1,1,2,1,3,home,,,True
61144,2021,2022-05-14,13:30,34,34. Spieltag,6,Bayer 04 Leverkusen,112,SC Freiburg,0,0,2,1,3,home,,,True
61145,2021,2022-05-14,13:30,34,34. Spieltag,7,Borussia Dortmund,54,Hertha BSC,0,1,2,1,3,home,,,True
61146,2021,2022-05-14,13:30,34,34. Spieltag,87,Borussia Mönchengladbach,175,TSG Hoffenheim,3,1,5,1,6,home,,,True
61147,2021,2022-05-14,13:30,34,34. Spieltag,81,1. FSV Mainz 05,91,Eintracht Frankfurt,1,2,2,2,4,draw,,,True
61148,2021,2022-05-14,13:30,34,34. Spieltag,16,VfB Stuttgart,65,1. FC Köln,1,0,2,1,3,home,,,True
61149,2021,2022-05-14,13:30,34,34. Spieltag,80,1. FC Union Berlin,129,VfL Bochum,2,0,3,2,5,home,,,True
61150,2021,2022-05-14,13:30,34,34. Spieltag,131,VfL Wolfsburg,40,FC Bayern München,1,2,2,2,4,draw,,,True
63864,2022,2022-08-05,18:30,1,1. Spieltag,91,Eintracht Frankfurt,40,FC Bayern München,0,5,1,6,7,away,,Frankfurt,True
63865,2022,2022-08-06,13:30,1,1. Spieltag,95,FC Augsburg,112,SC Freiburg,0,0,0,4,4,away,,Augsburg,True
63866,2022,2022-08-06,13:30,1,1. Spieltag,129,VfL Bochum,81,1. FSV Mainz 05,1,1,1,2,3,away,,,True
63868,2022,2022-08-06,13:30,1,1. Spieltag,87,Borussia Mönchengladbach,175,TSG Hoffenheim,1,1,3,1,4,home,,,True
63871,2022,2022-08-06,13:30,1,1. Spieltag,80,1. FC Union Berlin,54,Hertha BSC,1,0,3,1,4,home,,Berlin,True
63872,2022,2022-08-06,13:30,1,1. Spieltag,131,VfL Wolfsburg,134,SV Werder Bremen,1,2,2,2,4,draw,,,True
63867,2022,2022-08-06,16:30,1,1. Spieltag,7,Borussia Dortmund,6,Bayer 04 Leverkusen,1,0,1,0,1,home,,,True
63870,2022,2022-08-07,13:30,1,1. Spieltag,16,VfB Stuttgart,1635,RB Leipzig,1,1,1,1,2,draw,,,True
63869,2022,2022-08-07,15:30,1,1. Spieltag,65,1. FC Köln,9,FC Schalke 04,0,0,3,1,4,home,,,True
63875,2022,2022-08-12,18:30,2,2. Spieltag,112,SC Freiburg,7,Borussia Dortmund,1,0,1,3,4,away,,,True
63873,2022,2022-08-13,13:30,2,2. Spieltag,6,Bayer 04 Leverkusen,95,FC Augsburg,1,1,1,2,3,away,,,True
63876,2022,2022-08-13,13:30,2,2. Spieltag,54,Hertha BSC,91,Eintracht Frankfurt,1,0,1,1,2,draw,,,True
63877,2022,2022-08-13,13:30,2,2. Spieltag,175,TSG Hoffenheim,129,VfL Bochum,2,2,3,2,5,home,,,True
63879,2022,2022-08-13,13:30,2,2. Spieltag,1635,RB Leipzig,65,1. FC Köln,1,1,2,2,4,draw,,,True
63881,2022,2022-08-13,13:30,2,2. Spieltag,134,SV Werder Bremen,16,VfB Stuttgart,1,1,2,2,4,draw,,,True
63880,2022,2022-08-13,16:30,2,2. Spieltag,9,FC Schalke 04,87,Borussia Mönchengladbach,1,0,2,2,4,draw,,,True
63878,2022,2022-08-14,13:30,2,2. Spieltag,81,1. FSV Mainz 05,80,1. FC Union Berlin,0,0,0,0,0,draw,,,True
63874,2022,2022-08-14,15:30,2,2. Spieltag,40,FC Bayern München,131,VfL Wolfsburg,2,0,2,0,2,home,,,True
63886,2022,2022-08-19,18:30,3,3. Spieltag,87,Borussia Mönchengladbach,54,Hertha BSC,1,0,1,0,1,home,,,True
63882,2022,2022-08-20,13:30,3,3. Spieltag,95,FC Augsburg,81,1. FSV Mainz 05,1,1,1,2,3,away,,,True
63883,2022,2022-08-20,13:30,3,3. Spieltag,6,Bayer 04 Leverkusen,175,TSG Hoffenheim,0,2,0,3,3,away,,,True
63885,2022,2022-08-20,13:30,3,3. Spieltag,7,Borussia Dortmund,134,SV Werder Bremen,1,0,2,3,5,away,,,True
63888,2022,2022-08-20,13:30,3,3. Spieltag,16,VfB Stuttgart,112,SC Freiburg,0,1,0,1,1,away,,,True
63890,2022,2022-08-20,13:30,3,3. Spieltag,131,VfL Wolfsburg,9,FC Schalke 04,0,0,0,0,0,draw,,,True
63889,2022,2022-08-20,16:30,3,3. Spieltag,80,1. FC Union Berlin,1635,RB Leipzig,2,0,2,1,3,home,,,True
63887,2022,2022-08-21,13:30,3,3. Spieltag,91,Eintracht Frankfurt,65,1. FC Köln,0,0,1,1,2,draw,,,True
63884,2022,2022-08-21,15:30,3,3. Spieltag,129,VfL Bochum,40,FC Bayern München,0,4,0,7,7,away,,,True
63892,2022,2022-08-26,18:30,4,4. Spieltag,112,SC Freiburg,129,VfL Bochum,0,0,1,0,1,home,,,True
63893,2022,2022-08-27,13:30,4,4. Spieltag,54,Hertha BSC,7,Borussia Dortmund,0,1,0,1,1,away,,,True
63894,2022,2022-08-27,13:30,4,4. Spieltag,175,TSG Hoffenheim,95,FC Augsburg,1,0,1,0,1,home,,,True
63896,2022,2022-08-27,13:30,4,4. Spieltag,81,1. FSV Mainz 05,6,Bayer 04 Leverkusen,0,3,0,3,3,away,,,True
63897,2022,2022-08-27,13:30,4,4. Spieltag,1635,RB Leipzig,131,VfL Wolfsburg,1,0,2,0,2,home,,,True
63898,2022,2022-08-27,13:30,4,4. Spieltag,9,FC Schalke 04,80,1. FC Union Berlin,1,3,1,6,7,away,,,True
63891,2022,2022-08-27,16:30,4,4. Spieltag,40,FC Bayern München,87,Borussia Mönchengladbach,0,1,1,1,2,draw,,,True
63895,2022,2022-08-28,13:30,4,4. Spieltag,65,1. FC Köln,16,VfB Stuttgart,0,0,0,0,0,draw,,,True
63899,2022,2022-08-28,15:30,4,4. Spieltag,134,SV Werder Bremen,91,Eintracht Frankfurt,2,3,3,4,7,away,,,True
63904,2022,2022-09-02,18:30,5,5. Spieltag,7,Borussia Dortmund,175,TSG Hoffenheim,1,0,1,0,1,home,,,True
63902,2022,2022-09-03,13:30,5,5. Spieltag,6,Bayer 04 Leverkusen,112,SC Freiburg,1,0,2,3,5,away,,,True
63903,2022,2022-09-03,13:30,5,5. Spieltag,129,VfL Bochum,134,SV Werder Bremen,0,0,0,2,2,away,,,True
63907,2022,2022-09-03,13:30,5,5. Spieltag,16,VfB Stuttgart,9,FC Schalke 04,1,1,1,1,2,draw,,,True
63908,2022,2022-09-03,13:30,5,5. Spieltag,80,1. FC Union Berlin,40,FC Bayern München,1,1,1,1,2,draw,,,True
63909,2022,2022-09-03,13:30,5,5. Spieltag,131,VfL Wolfsburg,65,1. FC Köln,1,3,2,4,6,away,,,True
63906,2022,2022-09-03,16:30,5,5. Spieltag,91,Eintracht Frankfurt,1635,RB Leipzig,2,0,4,0,4,home,,,True
63900,2022,2022-09-04,13:30,5,5. Spieltag,95,FC Augsburg,54,Hertha BSC,0,0,0,2,2,away,,,True
63905,2022,2022-09-04,15:30,5,5. Spieltag,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,0,0,0,1,1,away,,,True
63918,2022,2022-09-09,18:30,6,6. Spieltag,134,SV Werder Bremen,95,FC Augsburg,0,0,0,1,1,away,,,True
63910,2022,2022-09-10,13:30,6,6. Spieltag,40,FC Bayern München,16,VfB Stuttgart,1,0,2,2,4,draw,,,True
63911,2022,2022-09-10,13:30,6,6. Spieltag,91,Eintracht Frankfurt,131,VfL Wolfsburg,0,0,0,1,1,away,,,True
63913,2022,2022-09-10,13:30,6,6. Spieltag,54,Hertha BSC,6,Bayer 04 Leverkusen,0,0,2,2,4,draw,,,True
63914,2022,2022-09-10,13:30,6,6. Spieltag,175,TSG Hoffenheim,81,1. FSV Mainz 05,0,0,4,1,5,home,,,True
63916,2022,2022-09-10,13:30,6,6. Spieltag,1635,RB Leipzig,7,Borussia Dortmund,2,0,3,0,3,home,,,True
63917,2022,2022-09-10,16:30,6,6. Spieltag,9,FC Schalke 04,129,VfL Bochum,1,0,3,1,4,home,,,True
63915,2022,2022-09-11,13:30,6,6. Spieltag,65,1. FC Köln,80,1. FC Union Berlin,0,1,0,1,1,away,,,True
63912,2022,2022-09-11,15:30,6,6. Spieltag,112,SC Freiburg,87,Borussia Mönchengladbach,0,0,0,0,0,draw,,,True
63925,2022,2022-09-16,18:30,7,7. Spieltag,81,1. FSV Mainz 05,54,Hertha BSC,0,1,1,1,2,draw,,,True
63919,2022,2022-09-17,13:30,7,7. Spieltag,95,FC Augsburg,40,FC Bayern München,0,0,1,0,1,home,,,True
63920,2022,2022-09-17,13:30,7,7. Spieltag,6,Bayer 04 Leverkusen,134,SV Werder Bremen,0,0,1,1,2,draw,,,True
63922,2022,2022-09-17,13:30,7,7. Spieltag,7,Borussia Dortmund,9,FC Schalke 04,0,0,1,0,1,home,,,True
63926,2022,2022-09-17,13:30,7,7. Spieltag,16,VfB Stuttgart,91,Eintracht Frankfurt,0,1,1,3,4,away,,,True
63923,2022,2022-09-17,16:30,7,7. Spieltag,87,Borussia Mönchengladbach,1635,RB Leipzig,2,0,3,0,3,home,,,True
63927,2022,2022-09-18,13:30,7,7. Spieltag,80,1. FC Union Berlin,131,VfL Wolfsburg,0,0,2,0,2,home,,,True
63921,2022,2022-09-18,15:30,7,7. Spieltag,129,VfL Bochum,65,1. FC Köln,1,0,1,1,2,draw,,,True
63924,2022,2022-09-18,17:30,7,7. Spieltag,175,TSG Hoffenheim,112,SC Freiburg,0,0,0,0,0,draw,,,True
63928,2022,2022-09-30,18:30,8,8. Spieltag,40,FC Bayern München,6,Bayer 04 Leverkusen,3,0,4,0,4,home,,,True
63929,2022,2022-10-01,13:30,8,8. Spieltag,91,Eintracht Frankfurt,80,1. FC Union Berlin,2,0,2,0,2,home,,,True
63930,2022,2022-10-01,13:30,8,8. Spieltag,112,SC Freiburg,81,1. FSV Mainz 05,2,0,2,1,3,home,,,True
63932,2022,2022-10-01,13:30,8,8. Spieltag,65,1. FC Köln,7,Borussia Dortmund,0,1,3,2,5,home,,,True
63933,2022,2022-10-01,13:30,8,8. Spieltag,1635,RB Leipzig,129,VfL Bochum,2,0,4,0,4,home,,,True
63936,2022,2022-10-01,13:30,8,8. Spieltag,131,VfL Wolfsburg,16,VfB Stuttgart,2,2,3,2,5,home,,,True
63935,2022,2022-10-01,16:30,8,8. Spieltag,134,SV Werder Bremen,87,Borussia Mönchengladbach,4,0,5,1,6,home,,,True
63931,2022,2022-10-02,13:30,8,8. Spieltag,54,Hertha BSC,175,TSG Hoffenheim,1,1,1,1,2,draw,,,True
63934,2022,2022-10-02,15:30,8,8. Spieltag,9,FC Schalke 04,95,FC Augsburg,1,2,2,3,5,away,,,True
63943,2022,2022-10-07,18:30,9,9. Spieltag,175,TSG Hoffenheim,134,SV Werder Bremen,1,1,1,2,3,away,,,True
63937,2022,2022-10-08,13:30,9,9. Spieltag,95,FC Augsburg,131,VfL Wolfsburg,0,1,1,1,2,draw,,,True
63938,2022,2022-10-08,13:30,9,9. Spieltag,6,Bayer 04 Leverkusen,9,FC Schalke 04,2,0,4,0,4,home,,,True
63939,2022,2022-10-08,13:30,9,9. Spieltag,129,VfL Bochum,91,Eintracht Frankfurt,0,0,3,0,3,home,,,True
63944,2022,2022-10-08,13:30,9,9. Spieltag,81,1. FSV Mainz 05,1635,RB Leipzig,1,0,1,1,2,draw,,,True
63940,2022,2022-10-08,16:30,9,9. Spieltag,7,Borussia Dortmund,40,FC Bayern München,0,1,2,2,4,draw,,,True
63941,2022,2022-10-09,13:30,9,9. Spieltag,87,Borussia Mönchengladbach,65,1. FC Köln,2,1,5,2,7,home,,,True
63942,2022,2022-10-09,15:30,9,9. Spieltag,54,Hertha BSC,112,SC Freiburg,1,1,2,2,4,draw,,,True
63945,2022,2022-10-09,17:30,9,9. Spieltag,16,VfB Stuttgart,80,1. FC Union Berlin,0,0,0,1,1,away,,,True
63950,2022,2022-10-14,18:30,10,10. Spieltag,9,FC Schalke 04,175,TSG Hoffenheim,0,2,0,3,3,away,,,True
63947,2022,2022-10-15,13:30,10,10. Spieltag,91,Eintracht Frankfurt,6,Bayer 04 Leverkusen,1,0,5,1,6,home,,,True
63951,2022,2022-10-15,13:30,10,10. Spieltag,16,VfB Stuttgart,129,VfL Bochum,2,1,4,1,5,home,,,True
63953,2022,2022-10-15,13:30,10,10. Spieltag,134,SV Werder Bremen,81,1. FSV Mainz 05,0,1,0,2,2,away,,,True
63954,2022,2022-10-15,13:30,10,10. Spieltag,131,VfL Wolfsburg,87,Borussia Mönchengladbach,1,1,2,2,4,draw,,,True
63949,2022,2022-10-15,16:30,10,10. Spieltag,1635,RB Leipzig,54,Hertha BSC,3,0,3,2,5,home,,,True
63948,2022,2022-10-16,13:30,10,10. Spieltag,65,1. FC Köln,95,FC Augsburg,0,1,3,2,5,home,,,True
63952,2022,2022-10-16,15:30,10,10. Spieltag,80,1. FC Union Berlin,7,Borussia Dortmund,2,0,2,0,2,home,,,True
63946,2022,2022-10-16,17:30,10,10. Spieltag,40,FC Bayern München,112,SC Freiburg,2,0,5,0,5,home,,,True
63963,2022,2022-10-21,18:30,11,11. Spieltag,81,1. FSV Mainz 05,65,1. FC Köln,3,0,5,0,5,home,,,True
63955,2022,2022-10-22,13:30,11,11. Spieltag,95,FC Augsburg,1635,RB Leipzig,1,0,3,3,6,draw,,,True
63956,2022,2022-10-22,13:30,11,11. Spieltag,6,Bayer 04 Leverkusen,131,VfL Wolfsburg,1,1,2,2,4,draw,,,True
63958,2022,2022-10-22,13:30,11,11. Spieltag,7,Borussia Dortmund,16,VfB Stuttgart,3,0,5,0,5,home,,,True
63960,2022,2022-10-22,13:30,11,11. Spieltag,112,SC Freiburg,134,SV Werder Bremen,0,0,2,0,2,home,,,True
63962,2022,2022-10-22,13:30,11,11. Spieltag,175,TSG Hoffenheim,40,FC Bayern München,0,2,0,2,2,away,,,True
63959,2022,2022-10-22,16:30,11,11. Spieltag,87,Borussia Mönchengladbach,91,Eintracht Frankfurt,0,3,1,3,4,away,,,True
63957,2022,2022-10-23,13:30,11,11. Spieltag,129,VfL Bochum,80,1. FC Union Berlin,1,0,2,1,3,home,,,True
63961,2022,2022-10-23,15:30,11,11. Spieltag,54,Hertha BSC,9,FC Schalke 04,0,0,2,1,3,home,,,True
63971,2022,2022-10-28,18:30,12,12. Spieltag,134,SV Werder Bremen,54,Hertha BSC,0,0,1,0,1,home,,,True
63964,2022,2022-10-29,13:30,12,12. Spieltag,40,FC Bayern München,81,1. FSV Mainz 05,3,1,6,2,8,home,,,True
63967,2022,2022-10-29,13:30,12,12. Spieltag,1635,RB Leipzig,6,Bayer 04 Leverkusen,1,0,2,0,2,home,,,True
63969,2022,2022-10-29,13:30,12,12. Spieltag,16,VfB Stuttgart,95,FC Augsburg,1,1,2,1,3,home,,,True
63972,2022,2022-10-29,13:30,12,12. Spieltag,131,VfL Wolfsburg,129,VfL Bochum,2,0,4,0,4,home,,,True
63965,2022,2022-10-29,16:30,12,12. Spieltag,91,Eintracht Frankfurt,7,Borussia Dortmund,1,1,1,2,3,away,,,True
63970,2022,2022-10-30,14:30,12,12. Spieltag,80,1. FC Union Berlin,87,Borussia Mönchengladbach,0,1,2,1,3,home,,,True
63968,2022,2022-10-30,16:30,12,12. Spieltag,9,FC Schalke 04,112,SC Freiburg,0,1,0,2,2,away,,,True
63966,2022,2022-10-30,18:30,12,12. Spieltag,65,1. FC Köln,175,TSG Hoffenheim,1,1,1,1,2,draw,,,True
63976,2022,2022-11-04,19:30,13,13. Spieltag,87,Borussia Mönchengladbach,16,VfB Stuttgart,2,1,3,1,4,home,,,True
63973,2022,2022-11-05,14:30,13,13. Spieltag,95,FC Augsburg,91,Eintracht Frankfurt,1,1,1,2,3,away,,,True
63975,2022,2022-11-05,14:30,13,13. Spieltag,7,Borussia Dortmund,129,VfL Bochum,3,0,3,0,3,home,,,True
63978,2022,2022-11-05,14:30,13,13. Spieltag,54,Hertha BSC,40,FC Bayern München,2,3,2,3,5,away,,,True
63979,2022,2022-11-05,14:30,13,13. Spieltag,175,TSG Hoffenheim,1635,RB Leipzig,0,1,1,3,4,away,,,True
63980,2022,2022-11-05,14:30,13,13. Spieltag,81,1. FSV Mainz 05,131,VfL Wolfsburg,0,1,0,3,3,away,,,True
63981,2022,2022-11-05,17:30,13,13. Spieltag,134,SV Werder Bremen,9,FC Schalke 04,1,0,2,1,3,home,,,True
63974,2022,2022-11-06,14:30,13,13. Spieltag,6,Bayer 04 Leverkusen,80,1. FC Union Berlin,0,0,5,0,5,home,,,True
63977,2022,2022-11-06,16:30,13,13. Spieltag,112,SC Freiburg,65,1. FC Köln,0,0,2,0,2,home,,,True
63990,2022,2022-11-08,17:30,14,14. Spieltag,131,VfL Wolfsburg,7,Borussia Dortmund,1,0,2,0,2,home,,,True
63982,2022,2022-11-08,19:30,14,14. Spieltag,40,FC Bayern München,134,SV Werder Bremen,4,1,6,1,7,home,,,True
63983,2022,2022-11-08,19:30,14,14. Spieltag,129,VfL Bochum,87,Borussia Mönchengladbach,2,0,2,1,3,home,,,True
63988,2022,2022-11-08,19:30,14,14. Spieltag,16,VfB Stuttgart,54,Hertha BSC,1,1,2,1,3,home,,,True
63985,2022,2022-11-09,17:30,14,14. Spieltag,65,1. FC Köln,6,Bayer 04 Leverkusen,1,0,1,2,3,away,,,True
63984,2022,2022-11-09,19:30,14,14. Spieltag,91,Eintracht Frankfurt,175,TSG Hoffenheim,3,1,4,2,6,home,,,True
63986,2022,2022-11-09,19:30,14,14. Spieltag,1635,RB Leipzig,112,SC Freiburg,0,0,3,1,4,home,,,True
63987,2022,2022-11-09,19:30,14,14. Spieltag,9,FC Schalke 04,81,1. FSV Mainz 05,1,0,1,0,1,home,,,True
63989,2022,2022-11-09,19:30,14,14. Spieltag,80,1. FC Union Berlin,95,FC Augsburg,2,2,2,2,4,draw,,,True
63993,2022,2022-11-11,19:30,15,15. Spieltag,87,Borussia Mönchengladbach,7,Borussia Dortmund,3,2,4,2,6,home,,,True
63991,2022,2022-11-12,14:30,15,15. Spieltag,95,FC Augsburg,129,VfL Bochum,0,0,0,1,1,away,,,True
63992,2022,2022-11-12,14:30,15,15. Spieltag,6,Bayer 04 Leverkusen,16,VfB Stuttgart,1,0,2,0,2,home,,,True
63995,2022,2022-11-12,14:30,15,15. Spieltag,54,Hertha BSC,65,1. FC Köln,1,0,2,0,2,home,,,True
63996,2022,2022-11-12,14:30,15,15. Spieltag,175,TSG Hoffenheim,131,VfL Wolfsburg,1,1,1,2,3,away,,,True
63999,2022,2022-11-12,14:30,15,15. Spieltag,134,SV Werder Bremen,1635,RB Leipzig,0,1,1,2,3,away,,,True
63998,2022,2022-11-12,17:30,15,15. Spieltag,9,FC Schalke 04,40,FC Bayern München,0,1,0,2,2,away,,,True
63997,2022,2022-11-13,14:30,15,15. Spieltag,81,1. FSV Mainz 05,91,Eintracht Frankfurt,1,0,1,1,2,draw,,,True
63994,2022,2022-11-13,16:30,15,15. Spieltag,112,SC Freiburg,80,1. FC Union Berlin,4,0,4,1,5,home,,,True
64005,2022,2023-01-20,19:30,16,16. Spieltag,1635,RB Leipzig,40,FC Bayern München,0,1,1,1,2,draw,,,True
64000,2022,2023-01-21,14:30,16,16. Spieltag,129,VfL Bochum,54,Hertha BSC,2,0,3,1,4,home,,,True
64003,2022,2023-01-21,14:30,16,16. Spieltag,91,Eintracht Frankfurt,9,FC Schalke 04,1,0,3,0,3,home,,,True
64006,2022,2023-01-21,14:30,16,16. Spieltag,16,VfB Stuttgart,81,1. FSV Mainz 05,1,1,1,1,2,draw,,,True
64007,2022,2023-01-21,14:30,16,16. Spieltag,80,1. FC Union Berlin,175,TSG Hoffenheim,0,1,3,1,4,home,,,True
64008,2022,2023-01-21,14:30,16,16. Spieltag,131,VfL Wolfsburg,112,SC Freiburg,3,0,6,0,6,home,,,True
64004,2022,2023-01-21,17:30,16,16. Spieltag,65,1. FC Köln,134,SV Werder Bremen,5,1,7,1,8,home,,,True
64001,2022,2023-01-22,14:30,16,16. Spieltag,7,Borussia Dortmund,95,FC Augsburg,2,2,4,3,7,home,,,True
64002,2022,2023-01-22,16:30,16,16. Spieltag,87,Borussia Mönchengladbach,6,Bayer 04 Leverkusen,0,2,2,3,5,away,,,True
64016,2022,2023-01-24,17:30,17,17. Spieltag,9,FC Schalke 04,1635,RB Leipzig,0,4,1,6,7,away,,,True
64011,2022,2023-01-24,19:30,17,17. Spieltag,40,FC Bayern München,65,1. FC Köln,0,1,1,1,2,draw,,,True
64013,2022,2023-01-24,19:30,17,17. Spieltag,54,Hertha BSC,131,VfL Wolfsburg,0,3,0,5,5,away,,,True
64014,2022,2023-01-24,19:30,17,17. Spieltag,175,TSG Hoffenheim,16,VfB Stuttgart,1,1,2,2,4,draw,,,True
64015,2022,2023-01-25,17:30,17,17. Spieltag,81,1. FSV Mainz 05,7,Borussia Dortmund,1,1,1,2,3,away,,,True
64009,2022,2023-01-25,19:30,17,17. Spieltag,95,FC Augsburg,87,Borussia Mönchengladbach,0,0,1,0,1,home,,,True
64010,2022,2023-01-25,19:30,17,17. Spieltag,6,Bayer 04 Leverkusen,129,VfL Bochum,1,0,2,0,2,home,,,True
64012,2022,2023-01-25,19:30,17,17. Spieltag,112,SC Freiburg,91,Eintracht Frankfurt,0,1,1,1,2,draw,,,True
64017,2022,2023-01-25,19:30,17,17. Spieltag,134,SV Werder Bremen,80,1. FC Union Berlin,1,1,1,2,3,away,,,True
64024,2022,2023-01-27,19:30,18,18. Spieltag,1635,RB Leipzig,16,VfB Stuttgart,1,0,2,1,3,home,,,True
64020,2022,2023-01-28,14:30,18,18. Spieltag,112,SC Freiburg,95,FC Augsburg,2,1,3,1,4,home,,,True
64021,2022,2023-01-28,14:30,18,18. Spieltag,54,Hertha BSC,80,1. FC Union Berlin,0,1,0,2,2,away,,,True
64022,2022,2023-01-28,14:30,18,18. Spieltag,175,TSG Hoffenheim,87,Borussia Mönchengladbach,0,2,1,4,5,away,,,True
64023,2022,2023-01-28,14:30,18,18. Spieltag,81,1. FSV Mainz 05,129,VfL Bochum,3,0,5,2,7,home,,,True
64026,2022,2023-01-28,14:30,18,18. Spieltag,134,SV Werder Bremen,131,VfL Wolfsburg,1,0,2,1,3,home,,,True
64019,2022,2023-01-28,17:30,18,18. Spieltag,40,FC Bayern München,91,Eintracht Frankfurt,1,0,1,1,2,draw,,,True
64025,2022,2023-01-29,14:30,18,18. Spieltag,9,FC Schalke 04,65,1. FC Köln,0,0,0,0,0,draw,,,True
64018,2022,2023-01-29,16:30,18,18. Spieltag,6,Bayer 04 Leverkusen,7,Borussia Dortmund,0,1,0,2,2,away,,,True
64027,2022,2023-02-03,19:30,19,19. Spieltag,95,FC Augsburg,6,Bayer 04 Leverkusen,0,0,1,0,1,home,,,True
64028,2022,2023-02-04,14:30,19,19. Spieltag,129,VfL Bochum,175,TSG Hoffenheim,3,0,5,2,7,home,,,True
64029,2022,2023-02-04,14:30,19,19. Spieltag,7,Borussia Dortmund,112,SC Freiburg,1,1,5,1,6,home,,,True
64031,2022,2023-02-04,14:30,19,19. Spieltag,91,Eintracht Frankfurt,54,Hertha BSC,2,0,3,0,3,home,,,True
64032,2022,2023-02-04,14:30,19,19. Spieltag,65,1. FC Köln,1635,RB Leipzig,0,0,0,0,0,draw,,,True
64034,2022,2023-02-04,14:30,19,19. Spieltag,80,1. FC Union Berlin,81,1. FSV Mainz 05,1,0,2,1,3,home,,,True
64030,2022,2023-02-04,17:30,19,19. Spieltag,87,Borussia Mönchengladbach,9,FC Schalke 04,0,0,0,0,0,draw,,,True
64033,2022,2023-02-05,14:30,19,19. Spieltag,16,VfB Stuttgart,134,SV Werder Bremen,0,0,0,2,2,away,,,True
64035,2022,2023-02-05,16:30,19,19. Spieltag,131,VfL Wolfsburg,40,FC Bayern München,1,3,2,4,6,away,,,True
64043,2022,2023-02-10,19:30,20,20. Spieltag,9,FC Schalke 04,131,VfL Wolfsburg,0,0,0,0,0,draw,,,True
64036,2022,2023-02-11,14:30,20,20. Spieltag,40,FC Bayern München,129,VfL Bochum,1,0,3,0,3,home,,,True
64037,2022,2023-02-11,14:30,20,20. Spieltag,112,SC Freiburg,16,VfB Stuttgart,0,1,2,1,3,home,,,True
64039,2022,2023-02-11,14:30,20,20. Spieltag,175,TSG Hoffenheim,6,Bayer 04 Leverkusen,0,1,1,3,4,away,,,True
64041,2022,2023-02-11,14:30,20,20. Spieltag,81,1. FSV Mainz 05,95,FC Augsburg,2,1,3,1,4,home,,,True
64044,2022,2023-02-11,14:30,20,20. Spieltag,134,SV Werder Bremen,7,Borussia Dortmund,0,0,0,2,2,away,,,True
64042,2022,2023-02-11,17:30,20,20. Spieltag,1635,RB Leipzig,80,1. FC Union Berlin,1,0,1,2,3,away,,,True
64038,2022,2023-02-12,14:30,20,20. Spieltag,54,Hertha BSC,87,Borussia Mönchengladbach,1,1,4,1,5,home,,,True
64040,2022,2023-02-12,16:30,20,20. Spieltag,65,1. FC Köln,91,Eintracht Frankfurt,0,0,3,0,3,home,,,True
64045,2022,2023-02-17,19:30,21,21. Spieltag,95,FC Augsburg,175,TSG Hoffenheim,0,0,1,0,1,home,,,True
64047,2022,2023-02-18,14:30,21,21. Spieltag,129,VfL Bochum,112,SC Freiburg,0,1,0,2,2,away,,,True
64049,2022,2023-02-18,14:30,21,21. Spieltag,87,Borussia Mönchengladbach,40,FC Bayern München,1,1,3,2,5,home,,,True
64051,2022,2023-02-18,14:30,21,21. Spieltag,16,VfB Stuttgart,65,1. FC Köln,1,0,3,0,3,home,,,True
64053,2022,2023-02-18,14:30,21,21. Spieltag,131,VfL Wolfsburg,1635,RB Leipzig,0,1,0,3,3,away,,,True
64050,2022,2023-02-18,17:30,21,21. Spieltag,91,Eintracht Frankfurt,134,SV Werder Bremen,1,0,2,0,2,home,,,True
64052,2022,2023-02-19,14:30,21,21. Spieltag,80,1. FC Union Berlin,9,FC Schalke 04,0,0,0,0,0,draw,,,True
64048,2022,2023-02-19,16:30,21,21. Spieltag,7,Borussia Dortmund,54,Hertha BSC,2,0,4,1,5,home,,,True
64046,2022,2023-02-19,18:30,21,21. Spieltag,6,Bayer 04 Leverkusen,81,1. FSV Mainz 05,1,2,2,3,5,away,,,True
64059,2022,2023-02-24,19:30,22,22. Spieltag,81,1. FSV Mainz 05,87,Borussia Mönchengladbach,1,0,4,0,4,home,,,True
64056,2022,2023-02-25,14:30,22,22. Spieltag,54,Hertha BSC,95,FC Augsburg,0,0,2,0,2,home,,,True
64057,2022,2023-02-25,14:30,22,22. Spieltag,175,TSG Hoffenheim,7,Borussia Dortmund,0,1,0,1,1,away,,,True
64058,2022,2023-02-25,14:30,22,22. Spieltag,65,1. FC Köln,131,VfL Wolfsburg,0,1,0,2,2,away,,,True
64060,2022,2023-02-25,14:30,22,22. Spieltag,1635,RB Leipzig,91,Eintracht Frankfurt,2,0,2,1,3,home,,,True
64062,2022,2023-02-25,14:30,22,22. Spieltag,134,SV Werder Bremen,129,VfL Bochum,2,0,3,0,3,home,,,True
64061,2022,2023-02-25,17:30,22,22. Spieltag,9,FC Schalke 04,16,VfB Stuttgart,2,0,2,1,3,home,,,True
64055,2022,2023-02-26,14:30,22,22. Spieltag,112,SC Freiburg,6,Bayer 04 Leverkusen,1,0,1,1,2,draw,,,True
64054,2022,2023-02-26,16:30,22,22. Spieltag,40,FC Bayern München,80,1. FC Union Berlin,3,0,3,0,3,home,,,True
